,sentence,label,decap sentence,decap 4 sentence,predict_region,predict_label,predict_country,predict_city,region,country,city,Aleppo,Algiers,Alexandria,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddha,Jerusalem,Khartoum,Mosul,Modern Standard Arabic,Muscat,Rabat,Riyadh,Salt,Sana'a,Sfax,Tripoli,Tunis
26,النهي عن المنكر هي ملي تكون شي بنت كتعرض للضرب أو سرقة ف شارع تمشي تتدخل مشي تبقى تفرج أو شي حد مقودة عليه تعاونوا ماديا و معنويا أما أنك تمشي تقول لشي شخص ديك تحسينة ما مزياناش أو سروالك فيه تقاطع ديال نصارى و ذاك تخربيق هذي سميتها هنا بالذات خص بنادم يديها فكرو,TMS,النهي عن المنكر هي ملي تكون شي بنت كتعرض للضرب او سرقه ف شارع تمشي تتدخل مشي تبقي تفرج او شي حد مقوده عليه تعاونوا ماديا و معنويا اما انك تمشي تقول لشي شخص ديك تحسينه ما مزياناش او سروالك فيه تقاطع ديال نصاري و ذاك تخربيق هذي سميتها هنا بالذات خص بنادم يديها فكرو,ملي تكون شي بنت كتعرض للضرب او سرقه ف شارع تمشي تتدخل مشي تبقي تفرج او شي حد مقوده عليه تعاونوا ماديا و معنويا اما انك تمشي تقول لشي شخص ديك تحسينه ما مزياناش او سروالك فيه تقاطع ديال نصاري و ذاك تخربيق هذي سميتها هنا بالذات خص بنادم يديها فكرو,Maghreb,FES,Morocco,Fes,Maghreb,Morocco,The Moroccan Show,1.0086889347644298e-09,3.248014448780828e-08,1.2460444974888364e-10,4.739142530899231e-10,1.1366699036189172e-09,3.6162695897605527e-09,4.327536199088755e-09,5.382595844972844e-10,3.597585801284516e-08,7.037380340039989e-09,1.1100743394907278e-09,5.054913545634119e-08,0.9994439719573668,1.5343134292756884e-08,3.218747360539572e-10,1.0090672577936794e-08,2.503808849479806e-09,7.645401412946258e-11,1.6589570179800356e-08,0.00055556553540541,2.860261638713103e-08,4.824657076508515e-09,1.0987634335404083e-08,5.721535206773207e-09,2.2115698753982683e-07,7.909747147792e-09
27,مالي جيت عندك بريفي قلتها ليك ايوا شفتي دبا هانتا حصلتي نقول لي بغيت ماشي سوقك مباغبنش الاسلام ديال بصح باغين نديرو لي بغينا ودخل سوق راسك عزير عليكم لي ضور ليكم الجوانات وي خرج خرج عليكم أما لي باغي ليك الخير طلعها عليه ما عمر فحياتي وقعلي شي فلاش ناقص مع شي بو لحية,TMS,مالي جيت عندك بريفي قلتها ليك ايوا شفتي دبا هانتا حصلتي نقول لي بغيت ماشي سوقك مباغبنش الاسلام ديال بصح باغين نديرو لي بغينا ودخل سوق راسك عزير عليكم لي ضور ليكم الجوانات وي خرج خرج عليكم اما لي باغي ليك الخير طلعها عليه ما عمر فحياتي وقعلي شي فلاش ناقص مع شي بو لحيه,قلتها ليك ايوا شفتي دبا هانتا حصلتي نقول لي بغيت ماشي سوقك مباغبنش الاسلام ديال بصح باغين نديرو لي بغينا ودخل سوق راسك عزير عليكم لي ضور ليكم الجوانات وي خرج خرج عليكم اما لي باغي ليك الخير طلعها عليه ما عمر فحياتي وقعلي شي فلاش ناقص مع شي بو لحيه,Maghreb,FES,Morocco,Fes,Maghreb,Morocco,The Moroccan Show,3.074791854932176e-09,4.07859246729014e-07,5.3830703699738715e-12,1.4324103613291993e-10,8.695752497547539e-11,2.7035680763013757e-10,2.145810916707273e-10,6.982084016601434e-11,2.6165269239007726e-09,2.2526794040466719e-10,6.507225125819371e-10,1.9001597463238564e-08,0.5722507987222994,3.539739056523244e-09,8.23058106440334e-11,4.369334950912705e-09,7.076042241402491e-10,3.322282563637345e-11,1.0650255942704444e-09,0.4277487265289293,4.642723762647349e-10,4.071458599862135e-10,3.587338265756602e-09,1.7948207541439454e-09,2.3119780002153813e-08,1.3596877054405391e-09
28,خاص تلاقا مع لي يجرك لشي قنت انوضو اولاد العبد وليتو كتخلطو بين الميم و الاستهزاء بنادم كايكدب على كرو الامر بالمعروف و النهي عن المنكر نتا كمسلم الى كاتعتابر كرك مسلم بصح راك ديجا عارف داك المعروف شنو هو سو خصك ديرو و المنكر شنو هو و تجنبو,TMS,خاص تلاقا مع لي يجرك لشي قنت انوضو اولاد العبد وليتو كتخلطو بين الميم و الاستهزاء بنادم كايكدب علي كرو الامر بالمعروف و النهي عن المنكر نتا كمسلم الي كاتعتابر كرك مسلم بصح راك ديجا عارف داك المعروف شنو هو سو خصك ديرو و المنكر شنو هو و تجنبو,يجرك لشي قنت انوضو اولاد العبد وليتو كتخلطو بين الميم و الاستهزاء بنادم كايكدب علي كرو الامر بالمعروف و النهي عن المنكر نتا كمسلم الي كاتعتابر كرك مسلم بصح راك ديجا عارف داك المعروف شنو هو سو خصك ديرو و المنكر شنو هو و تجنبو,Maghreb,FES,Morocco,Fes,Maghreb,Morocco,The Moroccan Show,1.651297324448114e-06,0.001952612289245365,3.4195328268701414e-07,2.4215001726781797e-06,1.394659855238256e-06,4.509971693592124e-06,1.987912280819851e-05,2.588345779867722e-06,0.00013959466871825286,4.351669625599645e-06,3.029904518365256e-06,5.549490493224003e-06,0.9185517945652625,9.134923085231705e-06,3.132582343039986e-05,0.05976729003452197,2.110892744384537e-06,8.192194864151357e-08,7.450873189506436e-06,0.01912408809863112,8.868128768888919e-06,7.945414137184477e-05,3.5333193579597514e-06,1.1422857545813706e-05,0.00026167966798282076,3.839878641373714e-06
29,ماشي هاتسنا حتا يجي واحد اللحية يحبسك فالطريق ماعارفك مزروب ماعارفك معصب و خارج تشم الهوا و ماحامل حد راك فجميع الحالات هاتوقف غي من باب الادب و فوق خاطرك كاتسمعو و كاتسناه غي فوقاش يسالي كايبقا بنادم يهضر بحال الى راحنا فضائيين زعما ماشي مغاربة و بنادم و عارفيين بعضياتنا كي كانفكرو و كي دايرين فين تلقى للي ينصحك فهد الزمان ديال الخرا باش تلقا الفرصة محدكم كتفكروو هاكا راه غتبقى كورونا مونساكم ومونسانا يالسفهااء مسح مسح هادشي,TMS,ماشي هاتسنا حتا يجي واحد اللحيه يحبسك فالطريق ماعارفك مزروب ماعارفك معصب و خارج تشم الهوا و ماحامل حد راك فجميع الحالات هاتوقف غي من باب الادب و فوق خاطرك كاتسمعو و كاتسناه غي فوقاش يسالي كايبقا بنادم يهضر بحال الي راحنا فضائيين زعما ماشي مغاربه و بنادم و عارفيين بعضياتنا كي كانفكرو و كي دايرين فين تلقي للي ينصحك فهد الزمان ديال الخرا باش تلقا الفرصه محدكم كتفكروو هاكا راه غتبقي كورونا مونساكم ومونسانا يالسفهااء مسح مسح هادشي,واحد اللحيه يحبسك فالطريق ماعارفك مزروب ماعارفك معصب و خارج تشم الهوا و ماحامل حد راك فجميع الحالات هاتوقف غي من باب الادب و فوق خاطرك كاتسمعو و كاتسناه غي فوقاش يسالي كايبقا بنادم يهضر بحال الي راحنا فضائيين زعما ماشي مغاربه و بنادم و عارفيين بعضياتنا كي كانفكرو و كي دايرين فين تلقي للي ينصحك فهد الزمان ديال الخرا باش تلقا الفرصه محدكم كتفكروو هاكا راه غتبقي كورونا مونساكم ومونسانا يالسفهااء مسح مسح هادشي,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.3391948981373674e-07,0.1474340149553975,1.725049465999479e-08,2.745602511372137e-07,8.466606355239235e-08,1.9882371342805826e-07,1.165182693739238e-07,1.8434994622816322e-07,5.5703103655265556e-06,6.604597005050471e-07,2.093421916100544e-07,7.923312041563738e-08,0.011305422529086818,2.8558352520842984e-07,2.785690024082451e-07,3.439367162669736e-06,2.1455396611673277e-07,1.2733968078140316e-08,2.093524090688403e-07,0.8411842472907926,2.6179601921352783e-07,1.119093727045471e-06,5.284740081787764e-07,2.264368867608333e-05,3.570644337061807e-05,4.086135282158769e-06
30,باش عرفتيها تزوجات على غفلة غي سوتنيو لينا الماستر و ديرو اللي بغيتو شي حد يشرح لينا هاد التعليم بالتعاقد واش عندك عقد كيسالي كتخرج ولا شنو صحاب التعليم نقالة و غشاشة و يريدو تربية الأجيال وماشفتيش كونكور ايجيو تاتي صحاب لاش دفعو للتعاقد و ايديرو إضراب,TMS,باش عرفتيها تزوجات علي غفله غي سوتنيو لينا الماستر و ديرو اللي بغيتو شي حد يشرح لينا هاد التعليم بالتعاقد واش عندك عقد كيسالي كتخرج ولا شنو صحاب التعليم نقاله و غشاشه و يريدو تربيه الاجيال وماشفتيش كونكور ايجيو تاتي صحاب لاش دفعو للتعاقد و ايديرو اضراب,غفله غي سوتنيو لينا الماستر و ديرو اللي بغيتو شي حد يشرح لينا هاد التعليم بالتعاقد واش عندك عقد كيسالي كتخرج ولا شنو صحاب التعليم نقاله و غشاشه و يريدو تربيه الاجيال وماشفتيش كونكور ايجيو تاتي صحاب لاش دفعو للتعاقد و ايديرو اضراب,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.1526966109038075e-10,4.8018197029522864e-08,4.483267779686322e-12,4.476651936502103e-11,2.5614027775757415e-11,5.6020583124787044e-11,6.004150382029304e-11,7.395524969937904e-11,8.148350487525055e-10,1.641398805228253e-10,9.3186720915097e-11,3.957779158629314e-10,0.0030557418196957664,2.50545703131176e-10,9.687662772536187e-11,2.8036476644778355e-10,5.790375395184145e-11,4.051449127170844e-13,4.133518962895721e-11,0.9969442011427865,1.0939701784272729e-10,6.464190862597227e-10,1.5106229979674234e-10,7.535511988272803e-10,4.531585639235294e-09,2.5178388806236735e-10
31,عاجل تم تصنيف اللوز و الگرگاع مع الحلويات و شكرا كانسرح عيني فالروابا كايبان ليا كلشي رطب ها لي كايرابي على صحيبتو ها لي مناگر مع هريبة مابقيتوش قادين طرابيو ولا شناهو واش بغيتي بنادم يبقا داير لبراهش لخاطر بنادم خاصو يضبر على راسو يصوفي مستقبلو,TMS,عاجل تم تصنيف اللوز و الگرگاع مع الحلويات و شكرا كانسرح عيني فالروابا كايبان ليا كلشي رطب ها لي كايرابي علي صحيبتو ها لي مناگر مع هريبه مابقيتوش قادين طرابيو ولا شناهو واش بغيتي بنادم يبقا داير لبراهش لخاطر بنادم خاصو يضبر علي راسو يصوفي مستقبلو,و الگرگاع مع الحلويات و شكرا كانسرح عيني فالروابا كايبان ليا كلشي رطب ها لي كايرابي علي صحيبتو ها لي مناگر مع هريبه مابقيتوش قادين طرابيو ولا شناهو واش بغيتي بنادم يبقا داير لبراهش لخاطر بنادم خاصو يضبر علي راسو يصوفي مستقبلو,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.1102286888265665e-10,3.344337436939792e-08,1.9594480082483883e-12,9.418581624332416e-11,9.883426667564985e-12,2.1123102176896882e-11,2.1130007403694845e-11,2.131120110949358e-11,1.1972764373466524e-09,2.340000384411632e-11,7.596630619245026e-11,7.299833973306165e-10,1.4996040152518366e-05,2.457627594437604e-10,1.6791901879156642e-10,2.5850934851426034e-09,2.3162381682286634e-11,3.491231904018639e-12,9.085629039235353e-11,0.9999847276388281,1.2224271997425202e-10,2.971344998973489e-10,1.7973933790616454e-10,2.9827027786531164e-10,2.3604316036796148e-07,5.135706821808181e-10
32,هدشي مكيضحكش راه اصعب حاجة تكون فبلاصتهوم صحيح انه شرف كبيير ولكن حتا واحد مكيتمنا يلقا راسو فوسط الحرب الحمد لله ملي مكنش اي خسائر بشرية ونطلبو الله يحمي كل جندي مغربي من كل شرملي شفت هاد التصويرة ماعرفت علاش تفكرت الجيش الملكي ملي كانو كايلعبو بواحد الكرة,TMS,هدشي مكيضحكش راه اصعب حاجه تكون فبلاصتهوم صحيح انه شرف كبيير ولكن حتا واحد مكيتمنا يلقا راسو فوسط الحرب الحمد لله ملي مكنش اي خسائر بشريه ونطلبو الله يحمي كل جندي مغربي من كل شرملي شفت هاد التصويره ماعرفت علاش تفكرت الجيش الملكي ملي كانو كايلعبو بواحد الكره,حاجه تكون فبلاصتهوم صحيح انه شرف كبيير ولكن حتا واحد مكيتمنا يلقا راسو فوسط الحرب الحمد لله ملي مكنش اي خسائر بشريه ونطلبو الله يحمي كل جندي مغربي من كل شرملي شفت هاد التصويره ماعرفت علاش تفكرت الجيش الملكي ملي كانو كايلعبو بواحد الكره,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.1836770102919318e-07,3.2051520364982717e-06,1.9378921409361057e-09,2.568773466133628e-07,2.6409998633583525e-08,2.2159440166428982e-07,1.1858906384442006e-07,1.9403226812978766e-08,2.1745273831347687e-07,6.687313711685854e-08,6.483235491423097e-07,3.133966271490777e-07,0.49913839651112074,3.1302583149401376e-07,7.116943771982688e-08,1.1615733240316013e-07,7.965668310129478e-08,9.145703823495364e-10,8.374105893806777e-08,0.5008446746050446,3.600876808473416e-08,6.47602332127802e-07,2.0473485828466898e-07,2.484349230397838e-07,9.79270810544576e-06,1.2035221470572564e-07
33,سعدات الجيل القادم في مقرر تاريخ غادي يلقاو غير سطر واحد في درس الكركارات بادي روتيني من بكري الله يحظر السلامة وراه دابا راني داخل نتفرج فيه كنتسناك طاكيني والو صاحبي بالتجربة ديالي ماحد كانصبغ فالواليدة والفرصة غادي وكاتقلال باش تشد عنها تا درهم,TMS,سعدات الجيل القادم في مقرر تاريخ غادي يلقاو غير سطر واحد في درس الكركارات بادي روتيني من بكري الله يحظر السلامه وراه دابا راني داخل نتفرج فيه كنتسناك طاكيني والو صاحبي بالتجربه ديالي ماحد كانصبغ فالواليده والفرصه غادي وكاتقلال باش تشد عنها تا درهم,مقرر تاريخ غادي يلقاو غير سطر واحد في درس الكركارات بادي روتيني من بكري الله يحظر السلامه وراه دابا راني داخل نتفرج فيه كنتسناك طاكيني والو صاحبي بالتجربه ديالي ماحد كانصبغ فالواليده والفرصه غادي وكاتقلال باش تشد عنها تا درهم,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,5.249750820966524e-10,6.940856819115731e-06,1.8896017648366762e-11,5.940572414345979e-10,3.400625908099882e-10,5.479406164010233e-10,3.152390688204693e-10,1.4620557874038468e-10,1.7002191815379866e-08,1.0847235281519664e-09,6.478022583670812e-10,2.680219450443326e-09,0.0012720955350678015,6.9317970221631434e-09,2.64849098525078e-10,1.8043703808101197e-09,1.5514850896529935e-10,2.152217226091152e-11,6.460217389921126e-10,0.9987206658373179,6.232355941116651e-10,6.122762933779301e-10,1.2262918169471799e-09,9.996019074285464e-08,1.5213749861809285e-07,9.485279917399122e-09
34,خاصك تكون كتفرج فيه باش تفهم الفيديوس ديالو مافيهوم حتى حاجة مفيدة من غير السريط تحت من هاد البوسط كاين بوسط ديالو مازال ماكلا والو كتسمع ديك الوالدة انا لي نجمع الطابلة مريم تفارقات مع صاحبها راه الهالوين غير نهار الإخوان ما تسطارتش اخويا ماتسطارتش,TMS,خاصك تكون كتفرج فيه باش تفهم الفيديوس ديالو مافيهوم حتي حاجه مفيده من غير السريط تحت من هاد البوسط كاين بوسط ديالو مازال ماكلا والو كتسمع ديك الوالده انا لي نجمع الطابله مريم تفارقات مع صاحبها راه الهالوين غير نهار الاخوان ما تسطارتش اخويا ماتسطارتش,باش تفهم الفيديوس ديالو مافيهوم حتي حاجه مفيده من غير السريط تحت من هاد البوسط كاين بوسط ديالو مازال ماكلا والو كتسمع ديك الوالده انا لي نجمع الطابله مريم تفارقات مع صاحبها راه الهالوين غير نهار الاخوان ما تسطارتش اخويا ماتسطارتش,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.75235667709724e-10,9.340441470727939e-07,1.8328291356830984e-11,3.139529924857225e-10,1.0097572523108795e-10,1.0974813638703696e-10,7.976290604051664e-11,6.245121911289983e-11,1.002474198958186e-09,3.3733546437613796e-10,2.2538064023332372e-10,6.63366132820506e-10,9.566235681673231e-05,7.21542521210434e-10,4.0332093279873844e-11,4.388293687616455e-10,4.792324689380673e-11,1.1831127553757385e-11,2.0236551346204053e-10,0.9999033571700913,2.677023832071901e-10,6.410299498330457e-10,8.35922714830774e-10,7.080246595783676e-09,3.059947806587489e-08,2.452729937361673e-09
35,وملي شديناها وزيرناها عتارفات بلي هي غا نية وماعارفا والو وتا هي ماكاتمسح لا ميساجات لاوالو وعندها غا نوكيا پيل مابغيناش نقولو شكون باش ماتقلقش منا حجابي عفتي إشهار من تحت الطابلة اراس المربع تانا جوسوي مقاطع لسنطرال شحال معيف داك الاشهار,TMS,وملي شديناها وزيرناها عتارفات بلي هي غا نيه وماعارفا والو وتا هي ماكاتمسح لا ميساجات لاوالو وعندها غا نوكيا پيل مابغيناش نقولو شكون باش ماتقلقش منا حجابي عفتي اشهار من تحت الطابله اراس المربع تانا جوسوي مقاطع لسنطرال شحال معيف داك الاشهار,بلي هي غا نيه وماعارفا والو وتا هي ماكاتمسح لا ميساجات لاوالو وعندها غا نوكيا پيل مابغيناش نقولو شكون باش ماتقلقش منا حجابي عفتي اشهار من تحت الطابله اراس المربع تانا جوسوي مقاطع لسنطرال شحال معيف داك الاشهار,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.586059256581454e-08,0.014017444767059163,6.679763767867351e-10,1.1523327795217581e-08,3.946408287352294e-09,1.2368200949688112e-08,1.315022335646291e-08,1.8076792643870958e-09,1.5187328693215285e-07,9.478962361238126e-09,2.1599012156956205e-08,3.1360998402484624e-08,0.003916043055143555,8.472335782279357e-08,6.435640684815165e-09,6.298476431753414e-08,1.0516977278492032e-08,8.017251236336516e-10,5.5677556705521775e-08,0.9820650164993359,1.664027082294025e-08,2.1714145859024616e-08,4.790068533562714e-08,2.683283332928452e-07,3.305131673777492e-07,3.158051685725218e-07
36,خويا انا بعدا كايقززني هاداك الإشهار و مرضني فصحتي حيدتو من يوتيوب فاش كان ندخل ماعرفتش واش كاين شب حد طاح فديال البواسير مرضني هد للاشهار فحياتي واش كاين غير هو قهرونا الله يلعن ليهم الطواسل الاخوان لي كعرف شي ودادي مسكين اعزيه,TMS,خويا انا بعدا كايقززني هاداك الاشهار و مرضني فصحتي حيدتو من يوتيوب فاش كان ندخل ماعرفتش واش كاين شب حد طاح فديال البواسير مرضني هد للاشهار فحياتي واش كاين غير هو قهرونا الله يلعن ليهم الطواسل الاخوان لي كعرف شي ودادي مسكين اعزيه,هاداك الاشهار و مرضني فصحتي حيدتو من يوتيوب فاش كان ندخل ماعرفتش واش كاين شب حد طاح فديال البواسير مرضني هد للاشهار فحياتي واش كاين غير هو قهرونا الله يلعن ليهم الطواسل الاخوان لي كعرف شي ودادي مسكين اعزيه,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.2811748384153227e-10,2.475165391875185e-06,6.492943916790627e-12,5.010984528359793e-11,1.8473939072006626e-11,2.4443774997025468e-11,4.2000075812863475e-11,3.043024694421013e-11,1.9577878220423444e-09,5.2766061539488633e-11,8.223781429314424e-11,4.889657496580475e-10,0.06765997905051926,1.9690933271938786e-10,3.9566312444282774e-11,3.1739079632347177e-10,1.738274444156064e-11,3.869556648959289e-12,7.563980826065124e-11,0.9323375340360323,5.658954627478621e-11,1.1224409267640145e-10,2.0233811809460685e-10,7.914290292318619e-10,6.6747204120705566e-09,3.781512399950421e-10
37,حاولتو ديرو الريمونتادا ومصدقاتش براكة مطروليو بوالديكم الخوت و تمتعوا بيهم محدهم حداكم ر قسما بالله مغتحسوا بهادشي حتى يخويو عليكم الدار تهلاو فواليديكم الخوت هو كا يحكي قصص للعبرة الله يجازيه ب خير ولكن هي كا تبان بحال فورماسيو أكسيليري للمجرمين,TMS,حاولتو ديرو الريمونتادا ومصدقاتش براكه مطروليو بوالديكم الخوت و تمتعوا بيهم محدهم حداكم ر قسما بالله مغتحسوا بهادشي حتي يخويو عليكم الدار تهلاو فواليديكم الخوت هو كا يحكي قصص للعبره الله يجازيه ب خير ولكن هي كا تبان بحال فورماسيو اكسيليري للمجرمين,براكه مطروليو بوالديكم الخوت و تمتعوا بيهم محدهم حداكم ر قسما بالله مغتحسوا بهادشي حتي يخويو عليكم الدار تهلاو فواليديكم الخوت هو كا يحكي قصص للعبره الله يجازيه ب خير ولكن هي كا تبان بحال فورماسيو اكسيليري للمجرمين,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,2.5965785808893655e-07,9.226600552584232e-05,4.081683186655926e-09,4.712437782805172e-07,5.0654953428270923e-08,2.7174012431688063e-07,2.3404107359545844e-07,1.0994265244490693e-07,2.1467221792853173e-05,1.942894114896744e-07,4.255334955369657e-07,1.5478661673811665e-06,0.00033222547559653043,2.1375135019152954e-06,1.073413388691618e-06,7.109277574985541e-07,1.846495260803422e-07,9.891780952665493e-09,3.559678384806606e-07,0.9853582008206144,9.814215041692185e-07,3.0095252860197488e-06,5.3026055789308625e-06,0.014066674111416046,9.600223880335015e-05,1.5829158890488274e-05
38,درنا كسكروط فديمومة وزيرناه حتا كرر ومتيقوش فزيازن وكان واحاد لموخرميز كيخرمز علينا هاذ السيد نواني فلحزاق كامل بلي مجرمين كلشي تبلا بالحلقات ديالو ولا غير أنا قربت نولي محقق غا تفكرتكوم بغيت غير نعرف الشكل ديال داك المتوحد لي غادي يخلص باش يتفرج فالدحيح,TMS,درنا كسكروط فديمومه وزيرناه حتا كرر ومتيقوش فزيازن وكان واحاد لموخرميز كيخرمز علينا هاذ السيد نواني فلحزاق كامل بلي مجرمين كلشي تبلا بالحلقات ديالو ولا غير انا قربت نولي محقق غا تفكرتكوم بغيت غير نعرف الشكل ديال داك المتوحد لي غادي يخلص باش يتفرج فالدحيح,حتا كرر ومتيقوش فزيازن وكان واحاد لموخرميز كيخرمز علينا هاذ السيد نواني فلحزاق كامل بلي مجرمين كلشي تبلا بالحلقات ديالو ولا غير انا قربت نولي محقق غا تفكرتكوم بغيت غير نعرف الشكل ديال داك المتوحد لي غادي يخلص باش يتفرج فالدحيح,Maghreb,FES,Morocco,Fes,Maghreb,Morocco,The Moroccan Show,1.657006001234572e-10,6.059974974138986e-06,3.01641625534195e-11,9.865817515924602e-11,1.9343276238870613e-10,1.8880091235431844e-10,3.880765830560173e-10,3.788593147226244e-11,1.999183594000238e-09,1.748840657960039e-10,1.7414888237834766e-10,2.45532294391811e-09,0.9881380325143784,4.437013344491556e-09,6.881697006920326e-11,9.698752342290248e-10,1.4004154221906388e-10,1.6164649082067413e-11,1.4761473510144685e-09,0.011855885383870682,3.5445977609491335e-10,7.059088523923975e-10,1.6731781216917335e-10,1.6477840283064034e-09,3.500217588030903e-09,2.736770826887081e-09
39,علاش كتضحك على براكنا ما دارو ليك والو قوليها زوجتها وهني راسك وا من الأفضل پريباري غير راسك بلا ما تعول على حتى شي خلية الوقت لي ضيعتيه فالشرح راه تضرب فيه شحال هاد لعبة تلشارجتها و مسحتها نت كلكيت على ديك لعيبة لقيت كلشي خرجني مسحته فاش خوك كياكل العصا من بعد الإجتماع,TMS,علاش كتضحك علي براكنا ما دارو ليك والو قوليها زوجتها وهني راسك وا من الافضل پريباري غير راسك بلا ما تعول علي حتي شي خليه الوقت لي ضيعتيه فالشرح راه تضرب فيه شحال هاد لعبه تلشارجتها و مسحتها نت كلكيت علي ديك لعيبه لقيت كلشي خرجني مسحته فاش خوك كياكل العصا من بعد الاجتماع,ما دارو ليك والو قوليها زوجتها وهني راسك وا من الافضل پريباري غير راسك بلا ما تعول علي حتي شي خليه الوقت لي ضيعتيه فالشرح راه تضرب فيه شحال هاد لعبه تلشارجتها و مسحتها نت كلكيت علي ديك لعيبه لقيت كلشي خرجني مسحته فاش خوك كياكل العصا من بعد الاجتماع,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.1109993332527383e-08,0.0031651767833199606,2.5335179277408245e-10,1.1518733927709392e-08,2.5739096403091582e-09,1.1996345627000576e-08,1.0367711620365408e-08,1.1321403957049392e-09,4.7490576264102996e-08,1.8071638651196255e-08,2.2258128512612184e-08,1.1637154821398408e-08,0.003919506213541466,5.8870148421296756e-08,2.4282847010834495e-09,8.72137144700645e-08,1.8654682054058127e-09,8.96114277025268e-10,2.3674620205147684e-08,0.9929127548603619,1.878773175322056e-08,2.9711794157544454e-08,2.2722823298963443e-08,3.7180548431646496e-08,2.105503205036638e-06,2.4878638818463546e-08
40,هدي انا فاش تنطلق الخيبرة ديالي واش الكمامة كنعملوها على قبل الحماية من الفيروسات اولا على قبل البوليس المشكل ديالنا كاين فالعقل من ديما خاص كلشي يدير التحاليل غايعمرهوم بالروز جوج بيمويات قاصحين كتر من ماتينا و قرعة دالما صغيرة تقول غانصاوب الضالة,TMS,هدي انا فاش تنطلق الخيبره ديالي واش الكمامه كنعملوها علي قبل الحمايه من الفيروسات اولا علي قبل البوليس المشكل ديالنا كاين فالعقل من ديما خاص كلشي يدير التحاليل غايعمرهوم بالروز جوج بيمويات قاصحين كتر من ماتينا و قرعه دالما صغيره تقول غانصاوب الضاله,الخيبره ديالي واش الكمامه كنعملوها علي قبل الحمايه من الفيروسات اولا علي قبل البوليس المشكل ديالنا كاين فالعقل من ديما خاص كلشي يدير التحاليل غايعمرهوم بالروز جوج بيمويات قاصحين كتر من ماتينا و قرعه دالما صغيره تقول غانصاوب الضاله,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,5.1122717317185274e-11,8.354383063650441e-07,5.63430439257449e-12,3.9732419379704344e-11,3.0519266385520563e-11,7.866617843837029e-11,1.9219535314930257e-11,9.38108581125723e-12,4.887205824095455e-10,8.264714573327795e-11,5.634598856720106e-11,1.647974811098314e-10,0.0002263556573944612,2.4053592263345475e-10,2.993565550729949e-11,9.094645176704269e-10,7.05198268412394e-11,7.7588921552444e-12,1.3416857103834072e-10,0.9997727897956361,5.499552195154361e-11,6.501680176977094e-11,3.31209100056661e-10,8.404846911841999e-10,1.5309006564381524e-08,8.878022279743282e-11
41,ميمكنش يرجعو ليه كيعطيو غير ماء وسكر وشكلاط عن تجربة إيوا الله يمسخك إيلا يرجعوه واقيلا غي سامع بالتبرع واحد النهار مشيت نتبره بالدم وعبرو شحال من كيلو فيا وضغط الدم تاهو شاف فيا وقال سير اولدي لداركم لانصدقو معلقينو ليك تا نيت,TMS,ميمكنش يرجعو ليه كيعطيو غير ماء وسكر وشكلاط عن تجربه ايوا الله يمسخك ايلا يرجعوه واقيلا غي سامع بالتبرع واحد النهار مشيت نتبره بالدم وعبرو شحال من كيلو فيا وضغط الدم تاهو شاف فيا وقال سير اولدي لداركم لانصدقو معلقينو ليك تا نيت,غير ماء وسكر وشكلاط عن تجربه ايوا الله يمسخك ايلا يرجعوه واقيلا غي سامع بالتبرع واحد النهار مشيت نتبره بالدم وعبرو شحال من كيلو فيا وضغط الدم تاهو شاف فيا وقال سير اولدي لداركم لانصدقو معلقينو ليك تا نيت,Maghreb,RAB,Morocco,Rabat,Maghreb,Morocco,The Moroccan Show,1.7343124882518538e-09,1.1631715339815478e-06,1.4902554100874268e-10,1.2462673782420267e-09,4.256164176333353e-10,1.1761385817070954e-09,8.715983279203961e-10,1.472579206401736e-09,1.8868242450693584e-08,8.896885636713768e-10,2.5539970919500052e-09,1.0735664635513372e-08,0.0002065988643089998,8.708778141376874e-09,6.768546836845275e-10,3.983970017366461e-09,2.352276798098381e-10,1.5497668070730352e-10,3.0039716469786463e-09,0.9997920683336707,2.892292171536865e-09,1.538550256803265e-09,4.86638797647842e-09,2.6571872615819863e-08,6.480484755038268e-08,1.2069626068281941e-08
