,sentence,label,badspelling sentence,predict_region,predict_label,predict_country,predict_city,region,country,city,Aleppo,Algiers,Alexandria,Amman,Aswan,Baghdad,Basra,Beirut,Benghazi,Cairo,Damascus,Doha,Fes,Jeddha,Jerusalem,Khartoum,Mosul,Modern Standard Arabic,Muscat,Rabat,Riyadh,Salt,Sana'a,Sfax,Tripoli,Tunis
30,"وكان أسطول بحر البلطيق الروسي أفاد في بيان أمس الاثنين بأن 3 قطع بحرية روسية ستشارك في المناورات، موضحا أن الأخيرة ستشمل ""تحرير سفينة تجارية مختطفة من قبل قراصنة"" وتمارين على إطفاء الحرائق في عرض البحر.",JAZ,وكان اسطول بحر البلطيق الروسي افاد في بيان امس الاثنين بان 3 قطع بحريه روسيه ستشارك في المناورات موضحا ان الاخيره ستشمل تحرير سفينه تجاريه مختطفه من قبل قراصنه وتمارين علي اطفاء الحرائق في عرض البحر,Gulf,DOH,Qatar,Doha,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,6.483127380872401e-07,5.988308509337624e-07,4.451592538779215e-08,9.60153419720671e-06,3.95715836811435e-06,2.3371705873946937e-05,2.6426742088748447e-05,3.386691399682756e-07,0.0017777620808947033,1.107126244451596e-05,6.555942853530053e-06,0.9351558862171361,2.0160536820460038e-07,0.0006317684147009705,2.8464175594018845e-05,7.479546044450576e-05,1.731969314043609e-05,5.126258287219102e-07,0.0006723869087289888,2.791790099889844e-08,0.002544237698696559,7.420747324877219e-05,0.049553427478103804,1.543936138619873e-06,0.009384755565986289,8.80736079094966e-08
31,ورغم انتشار المركبات المدرعة والجنود في بعض المدن الرئيسية في ميانمار مطلع الأسبوع الحالي، واصل المحتجون حملتهم لرفض الحكم العسكري والمطالبة بإطلاق سراح سوتشي، إذ أوقف المحتجون خدمة القطارات بين يانغون -كبرى مدن البلاد- ومدينة ماولاميني الساحلية الواقع جنوبي البلاد.,JAZ,ورغم انتشار المركبات المدرعه والجنود في بعض المدن الرئيسيه في ميانمار مطلع الاسبوع الحالي واصل المحتجون حملتهم لرفض الحكم العسكري والمطالبه باطلاق سراح سوتشي اذ اوقف المحتجون خدمه القطارات بين يانغون كبري مدن البلاد ومدينه ماولاميني الساحليه الواقع جنوبي البلاد,Gulf of Aden,SAN,Yemen,Sana'a,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,7.807025356300216e-06,6.305150615514435e-06,4.777978711235766e-07,8.780206443188891e-05,1.525850670903986e-05,3.699226355768348e-05,5.3766636937610964e-05,1.5204516946413899e-06,0.0007438332159022036,8.707601761823705e-05,4.31764937247259e-05,0.004929993930004918,8.044621939148231e-07,0.0016856087136511153,0.00012996093960474122,0.006954612107433466,3.2355656240698214e-05,2.7731116506620637e-06,0.00407462315217493,2.3385497651577413e-07,0.00817892164797329,0.0003911529302235869,0.9592176964458272,2.1071063499259963e-05,0.013295326361349814,8.499987768619656e-07
32,"وتحدثت المبعوثة الخاصة للأمم المتحدة كريستين شرانر بورغنر أمس الاثنين إلى نائب رئيس المجلس العسكري، وقال المتحدث باسم الأمم المتحدة فرحان حق ""شددت شرانر بورغنر على وجوب الاحترام الكامل للحق في التجمع السلمي، وعدم تعرض المتظاهرين لأعمال انتقامية"".",JAZ,وتحدثت المبعوثه الخاصه للامم المتحده كريستين شرانر بورغنر امس الاثنين الي نائب رئيس المجلس العسكري وقال المتحدث باسم الامم المتحده فرحان حق شددت شرانر بورغنر علي وجوب الاحترام الكامل للحق في التجمع السلمي وعدم تعرض المتظاهرين لاعمال انتقاميه,Gulf,RIY,Saudi Arabia,Riyadh,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,4.257047196225406e-06,3.521771826253694e-05,3.5873008177497857e-07,4.2030841346967555e-05,6.14926105375058e-06,0.00012100440664120726,0.000277840789663808,1.7307073150036757e-06,0.03936330249238449,1.1503247174385077e-05,2.8007490277058604e-05,0.15002019261692695,6.7950264146060636e-06,0.0024553829774119503,5.892878230148924e-05,0.00012249883586513795,0.00013512692515867022,1.1429250743595732e-05,0.009379735124545173,2.675853927661631e-07,0.7826648917504192,0.0009192098812563934,0.001952432571768858,8.157023097441553e-05,0.012295942170115535,4.193539308010552e-06
33,ويقول حسين للجزيرة نت إن إثيوبيا، ومن دون إبلاغ السودان، عمدت في الملء الأول لتعبئة 4.5 مليارات متر مكعب في أسبوع واحد فقط في شهر يوليو/تموز الماضي، بينما كان يمكن ملء الكمية ذاتها في وقت أطول وخلال أغسطس/آب السابق الذي يشهد ذروة الفيضان، وهو ما كان سيقلل من أضرار الفيضان.,JAZ,ويقول حسين للجزيره نت ان اثيوبيا ومن دون ابلاغ السودان عمدت في الملء الاول لتعبئه 45 مليارات متر مكعب في اسبوع واحد فقط في شهر يوليوتموز الماضي بينما كان يمكن ملء الكميه ذاتها في وقت اطول وخلال اغسطساب السابق الذي يشهد ذروه الفيضان وهو ما كان سيقلل من اضرار الفيضان,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,9.819600344810478e-09,1.391239475500237e-07,1.1789722892435714e-09,4.019116711720638e-08,1.1671414356540932e-08,1.5761578254978222e-07,8.176479455542162e-08,5.563656974446474e-09,3.789912536488443e-07,7.164389136174038e-08,4.326856721877694e-08,5.522631808297116e-07,9.18260020737279e-08,5.21445553261329e-07,1.800268430625472e-08,2.0046980648027033e-06,2.45894863102871e-07,0.00011143532590274414,0.999866721126702,1.6209554667323157e-09,1.439123233936533e-05,4.2103529796694624e-07,2.386209915748907e-06,2.6497803984424097e-08,2.273054444184752e-07,1.4682241855504633e-08
34,ويوضح عوض أن إدارته اعتادت كل عام فتح بوابات الخزانات في الأول من يوليو/تموز لتصريف المياه المخزنة استعدادا لاستقبال وتخزين مياه النيل في فترة الفيضان، لكنها هذا العام ستفرغ السدود يوم 31 يوليو/تموز المقبل.,JAZ,ويوضح عوض ان ادارته اعتادت كل عام فتح بوابات الخزانات في الاول من يوليوتموز لتصريف المياه المخزنه استعدادا لاستقبال وتخزين مياه النيل في فتره الفيضان لكنها هذا العام ستفرغ السدود يوم 31 يوليوتموز المقبل,Gulf,RIY,Saudi Arabia,Riyadh,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.1932709238988697e-06,1.4672639270193336e-05,2.1996431613444195e-06,2.0601857548776613e-05,1.034680253206037e-05,0.00015233338963622752,0.00010590539412924379,1.9340936517655604e-06,0.0006396777048485523,4.044350987949128e-05,1.3284319032778945e-05,0.001380564271747518,6.688889197879668e-06,0.0019486055181951165,1.613843931082335e-05,0.038612614563004105,7.14623986852194e-05,0.0036420818568906194,0.1541893049784867,2.0752531342909066e-07,0.5056592839161297,8.132902583643621e-05,0.2928940707899713,2.9938460246305264e-05,0.00046057265902148866,2.5440833490873744e-06
35,ويكشف المسؤول السوداني للجزيرة نت أن ما حال دون تلاقي وجهات النظر حول سد النهضة أنه منذ بدء التفاوض غلب على الوفد المفاوض المصري رجال المخابرات، وعلى الوفد الإثيوبي القانونيون، وعلى الوفد السوداني الفنيون.,JAZ,ويكشف المسؤول السوداني للجزيره نت ان ما حال دون تلاقي وجهات النظر حول سد النهضه انه منذ بدء التفاوض غلب علي الوفد المفاوض المصري رجال المخابرات وعلي الوفد الاثيوبي القانونيون وعلي الوفد السوداني الفنيون,Gulf,TRI,Libya,Tripoli,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,0.00013781306671581755,1.3828110200121193e-05,9.188251352681238e-07,0.003978171672310964,1.1683498668341122e-05,0.060348857932101464,0.2597775117046918,4.2926503556243804e-05,0.0037888795284050925,0.00020404040203977412,0.0006912896375012474,0.017091927341364475,3.3620597057974216e-06,0.08257915526215556,0.0013386957108399182,0.012271857377869455,0.003937989368872662,7.33320348315898e-05,0.012996498224003042,4.21318257950771e-07,0.12326599380792495,0.00667689501361194,0.002720513403163472,1.0293606332684805e-05,0.4080357093841118,1.4352056284892152e-06
36,وبحسب موقع ذا هيل، فهذه أعلى نسبة من المواطنين الأميركيين تعبر عن حاجة البلد لحزب ثالث منذ أن بدأت غالوب استطلاع الآراء حول هذه المسألة عام 2003. ويشير الاستطلاع أيضا إلى ثاني أقل نسبة مئوية من الأشخاص الذين قالوا إن الأحزاب الحالية كافية بعد أن قال 26% من المشاركين ذلك في استطلاع أكتوبر/تشرين الأول 2013.,JAZ,وبحسب موقع ذا هيل فهذه اعلي نسبه من المواطنين الاميركيين تعبر عن حاجه البلد لحزب ثالث منذ ان بدات غالوب استطلاع الاراء حول هذه المساله عام 2003 ويشير الاستطلاع ايضا الي ثاني اقل نسبه مئويه من الاشخاص الذين قالوا ان الاحزاب الحاليه كافيه بعد ان قال 26 من المشاركين ذلك في استطلاع اكتوبرتشرين الاول 2013,Gulf of Aden,SAN,Yemen,Sana'a,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.5358330838219064e-08,2.2277040982342739e-07,8.949539871059977e-09,2.1869990838620648e-07,6.306041533036292e-08,5.010065512049569e-06,7.1396218936780184e-06,1.5521725809347998e-08,4.141213557826536e-05,7.001159213959097e-07,2.2120411271194695e-07,0.0006269455059410571,3.024594126828427e-08,2.5485734277348953e-05,6.767904693530949e-08,1.5080027115414294e-05,1.6870595512751307e-05,0.00014093052616421565,0.007344278510932884,2.520096576262883e-09,0.011996418335589672,6.1200404660605865e-06,0.9797628841893071,1.3999213853432263e-06,8.42044330691771e-06,1.8221568225848118e-08
37,وتستند نتائج استطلاع غالوب إلى ردود عينة من 906 من الأميركيين البالغين موزعين على جميع الولايات الخمسين، بالإضافة إلى واشنطن العاصمة، وذلك خلال الفترة من 21 يناير/كانون الثاني الماضي إلى 2 فبراير/شباط الحالي، ويقدر هامش الخطأ في هذا الاستطلاع بأربع نقاط مئوية.,JAZ,وتستند نتائج استطلاع غالوب الي ردود عينه من 906 من الاميركيين البالغين موزعين علي جميع الولايات الخمسين بالاضافه الي واشنطن العاصمه وذلك خلال الفتره من 21 ينايركانون الثاني الماضي الي 2 فبرايرشباط الحالي ويقدر هامش الخطا في هذا الاستطلاع باربع نقاط مئويه,Gulf,BAG,Iraq,Baghdad,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,1.046115517307048e-05,0.0001239543464955699,1.7516101963446633e-07,1.97338520873959e-05,1.0969666123873273e-06,0.668547139040137,0.03110110479244191,2.243265800893134e-06,0.0007029605343643002,8.581955707239435e-06,1.4008701013696863e-05,0.00011164595996005958,9.924071622601438e-06,5.652102382680406e-05,1.0417295805978122e-05,0.00026002969658941343,0.0018204676070958299,0.0002452512165426018,0.26779440210456834,1.3121610393353934e-06,0.003567053478495247,0.00045377772323822917,0.0006763653580875491,0.007372116158437114,0.01702103369250662,6.822268133092889e-05
38,"وأشار إلى ما وصفه بتوازن بايدن الذهبي، وهو تحالف عالمي للديمقراطيات لمواجهة الصين بشكل جماعي، الذي وعد به في حملته الانتخابية، وهو ما أطلق عليه ""قمة للديمقراطية"" لتجديد الروح والهدف المشترك لدول العالم الحر.",JAZ,واشار الي ما وصفه بتوازن بايدن الذهبي وهو تحالف عالمي للديمقراطيات لمواجهه الصين بشكل جماعي الذي وعد به في حملته الانتخابيه وهو ما اطلق عليه قمه للديمقراطيه لتجديد الروح والهدف المشترك لدول العالم الحر,Modern Standard Arabic,MSA,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,9.00340958844724e-06,2.7521518855297664e-05,4.469690868307368e-07,4.917580467052545e-05,3.190183404605072e-06,0.0005297984835033252,0.00014804565134174386,4.460744191813475e-06,0.0006874699141079945,1.209880551595738e-05,3.653514579830761e-05,7.250465588472047e-05,3.2436874733442183e-06,0.00016759150208768724,5.3535601543906295e-05,0.0008524241974749241,8.96877835443176e-05,0.837518423656799,0.14385762711786357,5.073126661734555e-07,0.006274679004222082,0.00018451259206618561,0.0030450131956565123,0.0042387498839693,0.0021234477354387677,1.0305443244552756e-05
39,وأردف الكاتب أنه لكي ينجح التحالف المبدئي الجديد للديمقراطيات ضد الصين يجب أن تكون مكوناته ديمقراطية، بمعنى أن الضغط على الصين بشأن حقوق الإنسان مع تجاهل الانتهاكات الجسيمة من قبل الحلفاء ليس نظرة جيدة للزعيم الجديد للعالم الحر، لا سيما أن بايدن يقدم نفسه على أنه النقيض الأخلاقي لسلفه دونالد ترامب.,JAZ,واردف الكاتب انه لكي ينجح التحالف المبدئي الجديد للديمقراطيات ضد الصين يجب ان تكون مكوناته ديمقراطيه بمعني ان الضغط علي الصين بشان حقوق الانسان مع تجاهل الانتهاكات الجسيمه من قبل الحلفاء ليس نظره جيده للزعيم الجديد للعالم الحر لا سيما ان بايدن يقدم نفسه علي انه النقيض الاخلاقي لسلفه دونالد ترامب,Gulf,MUS,Oman,Muscat,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.3732563657316382e-06,1.3790241181176357e-05,3.819273309154964e-07,3.07312381000135e-05,8.296756884694508e-06,0.0004831385720122979,0.00015449461974420355,8.400898931049683e-07,0.00041625621894091227,4.811588140188967e-05,2.38421875634646e-05,0.017546135718308545,4.938733507823451e-06,0.0014467592513975355,1.600098915997802e-05,0.001221321380187595,0.000542288346939587,0.007266453474131814,0.9107705207362238,8.318921460134806e-07,0.052369201433630566,0.00012225308943282306,0.003830292027064787,2.9319682611607245e-06,0.003676328084205607,4.818859838291325e-07
40,وفي أول تعليق رسمي له على أزمة اليمين الدستورية، توجّه رئيس الجمهورية قيس سعيد برسالة مطولة إلى رئيس الحكومة مساء اليوم الاثنين، لم تخل من طابع اللوم والتهجم بعبارات لاذعة، اتهمه خلالها بخرق فصول من الدستور ذات علاقة بالتعديل الوزاري.,JAZ,وفي اول تعليق رسمي له علي ازمه اليمين الدستوريه توجه رئيس الجمهوريه قيس سعيد برساله مطوله الي رئيس الحكومه مساء اليوم الاثنين لم تخل من طابع اللوم والتهجم بعبارات لاذعه اتهمه خلالها بخرق فصول من الدستور ذات علاقه بالتعديل الوزاري,Gulf,BAG,Iraq,Baghdad,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,5.975397655923003e-06,1.201712373915748e-05,4.335184621822092e-07,4.7384817695862104e-05,3.232618842340427e-06,0.8158109743839821,0.007579644985076308,2.813320298342394e-06,0.0014864496557644574,1.953567284354203e-05,6.249627239985844e-05,0.0007251061424927717,4.1355584278276603e-07,0.0009155367055540206,7.191352028056394e-05,0.0007365898164656338,0.009495413562063878,9.933274064066237e-05,0.014516718376512746,4.095513077543105e-08,0.010940447489125996,0.0014059245542665888,0.005175233237033697,7.810509765226296e-05,0.1308070760646282,1.1904155492833442e-06
41,وقال النائب عن حركة النهضة محمد القوماني في حديثه للجزيرة نت إن استكمال المشيشي إقالة 5 وزراء في الحكومة الحالية، إضافة لثلاثة سابقين، وما ستحدثه من شغور في الحكومة، يعد خطوة متقدمة في التعقيد القانوني والسياسي الذي بلغه الصراع بين رأسي السلطة التنفيذية.,JAZ,وقال النائب عن حركه النهضه محمد القوماني في حديثه للجزيره نت ان استكمال المشيشي اقاله 5 وزراء في الحكومه الحاليه اضافه لثلاثه سابقين وما ستحدثه من شغور في الحكومه يعد خطوه متقدمه في التعقيد القانوني والسياسي الذي بلغه الصراع بين راسي السلطه التنفيذيه,Gulf of Aden,SAN,Yemen,Sana'a,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.211979367600573e-07,1.2897707958374758e-06,2.5268313407712012e-08,3.0838105473259563e-06,8.795171935176347e-07,4.617489129630192e-06,2.1311835566491297e-06,1.0472739116580465e-07,6.370159515193829e-05,5.2075702296575375e-06,2.13203242418226e-06,0.001753780787182803,1.8983041524433366e-07,8.270190173072921e-05,3.3307069806220094e-06,7.822629841174022e-05,7.770321988594162e-06,0.00011660471776365031,0.0019697845579909083,1.734880778479813e-08,0.002410457355817742,2.0048082481366824e-05,0.9934360198442068,1.8229929623159154e-06,3.55886931033829e-05,1.6239748624642794e-07
42,من جهته، يعطي النائب عن الكتلة الديمقراطية المعارضة في البرلمان عبد الرزاق عويدات الحق من الناحية القانونية لرئيس الحكومة بإدخال تغييرات على تركيبة حكومته، لكنه يؤكد بالمقابل أن الخطوة تطرح أزمة من الناحية السياسية في العلاقة برئيس الجمهورية الرافض للتعديل الوزاري برمته.,JAZ,من جهته يعطي النائب عن الكتله الديمقراطيه المعارضه في البرلمان عبد الرزاق عويدات الحق من الناحيه القانونيه لرئيس الحكومه بادخال تغييرات علي تركيبه حكومته لكنه يؤكد بالمقابل ان الخطوه تطرح ازمه من الناحيه السياسيه في العلاقه برئيس الجمهوريه الرافض للتعديل الوزاري برمته,Maghreb,TRI,Libya,Tripoli,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,1.1636219305335974e-06,1.3187054711277182e-06,1.2248062992023676e-06,2.6826792722118803e-05,3.5122585604235195e-05,1.107147127902503e-05,1.447625406618206e-05,9.146306615897619e-07,0.0005237231004631693,0.000223225782116749,6.362616693901398e-06,0.003754992582473022,1.913538204161914e-07,0.0004355351903255883,5.401591083885534e-05,0.00026422675764037134,2.5172635246475748e-05,1.4714152004796206e-06,0.00037127115866910634,5.024483727474454e-08,0.0022258084974360577,4.001093807244419e-05,0.058955303289956844,3.7291023927928607e-06,0.9330225553976711,2.3515811134964652e-07
43,وأكد كزدغلي أن المشيشي بإحداثه هذا الكم من الشغور الوزاري في ظل أزمة اقتصادية واجتماعية خانقة، أراد أن يرمي بالمسؤولية على عاتق رئيس الجمهورية من خلال تحميله بشكل غير مباشر وزر ومسؤولية تعطل عمل الحكومة برفضه التعديل الوزاري.,JAZ,واكد كزدغلي ان المشيشي باحداثه هذا الكم من الشغور الوزاري في ظل ازمه اقتصاديه واجتماعيه خانقه اراد ان يرمي بالمسؤوليه علي عاتق رئيس الجمهوريه من خلال تحميله بشكل غير مباشر وزر ومسؤوليه تعطل عمل الحكومه برفضه التعديل الوزاري,Gulf of Aden,SAN,Yemen,Sana'a,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.00676493308548e-06,2.7328331692656086e-06,5.346415606416677e-07,1.3285284391076478e-05,1.1386837840713858e-05,0.0004717836905793477,0.00028180143092312724,1.0802196989151851e-06,0.0003426592442401639,5.8185309003502926e-05,7.3830661049645956e-06,0.001186063061136374,3.109029970068306e-07,0.0006993967901291905,7.818323490076337e-06,0.0003292258302934144,0.025137946143692767,1.1206703855953167e-06,0.0010101728666957435,1.0899252834000998e-07,0.33529321088098873,0.00011419933639578003,0.6340091624277837,4.222251864485021e-06,0.0010120450215035683,1.1571776704023352e-06
44,وخلال لقائه الأمين العام للاتحاد التونسي للشغل نور الدين الطبوبي مؤخرا، قال سعيد إنه غير مستعد على الإطلاق لأن يتراجع عن مبادئه، وإنه أقسم على احترام الدستور.,JAZ,وخلال لقائه الامين العام للاتحاد التونسي للشغل نور الدين الطبوبي مؤخرا قال سعيد انه غير مستعد علي الاطلاق لان يتراجع عن مبادئه وانه اقسم علي احترام الدستور,Gulf,RIY,Saudi Arabia,Riyadh,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,6.338874980233225e-05,1.858961095766181e-05,3.1483031838077812e-06,0.00023008003913487505,2.0462726185787388e-05,0.0010176183039870158,0.0005202084277852575,3.864853939684224e-06,0.0005982480483717286,9.787904483407396e-05,0.00010451854033785418,0.0003738219445851553,3.3379207001222315e-06,0.0021260952403527366,0.00011481172235180802,0.005203332787728062,0.0007095762208242166,0.00016861365727057786,0.0036589443469403505,1.084037062641934e-06,0.8435155641686518,0.00040490312285806153,0.0011804629527310713,4.260763994824749e-06,0.13985628970178135,8.947636471451582e-07
45,"وأضافت ""سيتم بحث البرنامج السياسي لحكومة الائتلاف وتفاصيله حين تشكيلها، وستكون مهمتها الأساسية التشريعات والقوانين ومعالجة تداعيات الانقسام وآثاره"" مؤكدة أنّ الجبهة الديمقراطية ""غالبًا ستشارك في الحكومة"".",JAZ,واضافت سيتم بحث البرنامج السياسي لحكومه الائتلاف وتفاصيله حين تشكيلها وستكون مهمتها الاساسيه التشريعات والقوانين ومعالجه تداعيات الانقسام واثاره مؤكده ان الجبهه الديمقراطيه غالبا ستشارك في الحكومه,Maghreb,TRI,Libya,Tripoli,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,7.689728809330625e-06,6.183585643630832e-06,1.090075303581976e-05,9.956566134381067e-05,0.00032382812557338694,8.321373347718694e-05,5.108809965828334e-05,1.7147914622001437e-06,0.005425843227267326,0.006233498722877504,3.84736228409265e-05,0.01036758360650379,1.1721708264490778e-06,0.0037276696067894853,0.00015852384822989747,0.0008657802411983811,1.9778481509384112e-05,1.2823869820071053e-06,0.0013471093184982382,2.460216014155516e-07,0.006853578126892597,0.0001901541628610278,0.012505167532413122,2.391820359578732e-05,0.9516540949826175,1.941257491646154e-06
46,"وقالت ""سي إن إن"" في تقرير لها اليوم إن السلطات الصينية منعت خبراء منظمة الصحة من الوصول إلى نتائج فحوص مئات الآلاف من عينات الدم التي أخذت في ووهان (مهد المرض) مع بداية الجائحة، وأضاف رئيس بعثة المنظمة أن السلطات الصينية لم تسمح للبعثة، التي ضمت علماء من منظمة الصحة وآخرين صينيين، بالوصول إلا إلى عينات جزئية من الإصابات الأولى بفيروس كورونا المستجد.",JAZ,وقالت سي ان ان في تقرير لها اليوم ان السلطات الصينيه منعت خبراء منظمه الصحه من الوصول الي نتائج فحوص مئات الالاف من عينات الدم التي اخذت في ووهان مهد المرض مع بدايه الجائحه واضاف رئيس بعثه المنظمه ان السلطات الصينيه لم تسمح للبعثه التي ضمت علماء من منظمه الصحه واخرين صينيين بالوصول الا الي عينات جزئيه من الاصابات الاولي بفيروس كورونا المستجد,Maghreb,BEN,Libya,Benghazi,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.274781362638234e-05,0.0002033212846025271,1.1333917712577304e-05,0.00019293911912535627,0.00012992982762976082,0.002441118587968516,0.0008438945552606906,1.5105648473775717e-05,0.6431518886060557,0.0004413718774871963,0.00012809491605491558,0.007177329231357944,5.33812801288739e-05,0.0027701206982781276,0.00015093016128047223,0.009230696239465565,0.0009219318466116955,0.0016794846587647595,0.08240636808275768,9.115806648188117e-06,0.026501761265153072,0.0014998114504155985,0.03371335914555624,0.0001844146595287438,0.1860948971886215,1.46521314340496e-05
47,عاش البدري فرغلي طفولة وصفها بالقاسية، وكان مرادف القسوة هو الفقر الذي عانت منه أسرته، لذلك لم يستكمل تعليمه واكتفى بالشهادة الابتدائية، ليخرج إلى سوق العمل ويساعد والده في تحصيل دخل يساعد في تربية بقية إخوته.,JAZ,عاش البدري فرغلي طفوله وصفها بالقاسيه وكان مرادف القسوه هو الفقر الذي عانت منه اسرته لذلك لم يستكمل تعليمه واكتفي بالشهاده الابتدائيه ليخرج الي سوق العمل ويساعد والده في تحصيل دخل يساعد في تربيه بقيه اخوته,Gulf of Aden,SAN,Yemen,Sana'a,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,3.617421605888643e-06,1.2226088241054496e-05,6.263686009271254e-07,3.005158846123668e-05,9.121991359097177e-06,0.00011070705944640066,8.810827754082033e-05,4.5222791432708164e-07,0.0038327090675161143,5.058434189883051e-05,9.477965660397812e-06,0.00018885148075377481,1.2909574675223857e-06,0.00041746216326522936,5.250775231176794e-05,0.009366744721671611,0.00010081821497922043,0.0050900841730361765,0.056245833060434264,1.3309423610323013e-07,0.03524293343515536,7.243526132367867e-05,0.8835452918613187,5.862708716468462e-05,0.0054661916372959985,3.112701340833053e-06
48,وفي حديث مع وكالة الأناضول خلال زيارته لتركيا برفقة وزير الخارجية، أشار مفتي إلى إمكانية حل الأزمة الحدودية بين البلدين في منطقة الفشقة الحدودية بالطرق الدبلوماسية. وأوضح أن بلاده لا تفكر في الحرب في الوقت الحالي، مضيفا: سنشعر بالامتنان إذا عرضت تركيا القيام بدور الوساطة بيننا.,JAZ,وفي حديث مع وكاله الاناضول خلال زيارته لتركيا برفقه وزير الخارجيه اشار مفتي الي امكانيه حل الازمه الحدوديه بين البلدين في منطقه الفشقه الحدوديه بالطرق الدبلوماسيه واوضح ان بلاده لا تفكر في الحرب في الوقت الحالي مضيفا سنشعر بالامتنان اذا عرضت تركيا القيام بدور الوساطه بيننا,Maghreb,TRI,Libya,Tripoli,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,1.4818799305664696e-06,1.0099942545817248e-05,4.0532451992764265e-07,2.579514319973498e-05,2.6465075800817932e-05,1.1711723907156938e-05,5.115098754377724e-06,4.237757037074101e-07,0.007571067553219994,0.0001960048954487535,5.315895832476972e-06,0.0003505341733967283,1.5861627305466733e-07,0.00022451129396264662,2.2040992139372088e-05,0.00010021947919695069,6.4154402864379485e-06,1.5854352624403266e-06,0.0032460949309348953,4.298525502526763e-08,0.0019762637565871387,0.00010529609672296762,0.0025101788119940276,1.7843445703333712e-05,0.9835778267300481,7.101503373609822e-06
49,وفي الضفة الغربية يخشى تلاميذ المدارس من نقاط التفتيش والغاز المدمع والجرافات. وبالنسبة لنا في قطاع غزة نخشى سقوط القنابل من السماء ومستعدون للقفز من مقاعدنا في أي لحظة خلال الفصل، مع أنه لا يجب أن يشعر أي طفل بهذا الشعور.,JAZ,وفي الضفه الغربيه يخشي تلاميذ المدارس من نقاط التفتيش والغاز المدمع والجرافات وبالنسبه لنا في قطاع غزه نخشي سقوط القنابل من السماء ومستعدون للقفز من مقاعدنا في اي لحظه خلال الفصل مع انه لا يجب ان يشعر اي طفل بهذا الشعور,Modern Standard Arabic,MSA,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,Modern Standard Arabic,1.2531701734123636e-06,1.570439147164242e-05,1.8654889138797843e-07,1.2791296947306517e-05,3.3443592916082585e-06,9.225044290983017e-05,3.714385347728694e-05,2.118236260364893e-07,0.00021159168389483276,4.0253875256411506e-06,1.0101672125335528e-05,0.0002635093573091822,1.9995468130781396e-06,0.0002285252080725964,4.381696330572474e-06,0.0037240761879865367,0.00012396768450447413,0.7158319133045733,0.027826803669594644,2.233031652871337e-07,0.02249157626931282,5.868532965393048e-05,0.22807460420090242,2.805933170374987e-06,0.0009776130337567567,7.106445196032568e-07
